age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
47,services,single,tertiary,0,113360,0,0,telephone,1,may,1443,8,353,6,unknown,1
23,technician,divorced,primary,1,104898,0,1,cellular,13,aug,460,7,131,8,unknown,0
70,admin,single,secondary,0,129415,1,1,cellular,20,dec,311,5,194,4,unknown,1
62,retired,married,primary,0,125915,0,1,telephone,5,may,1990,16,341,6,success,1
42,services,married,tertiary,0,24253,0,0,telephone,9,oct,1231,11,210,2,failure,1
22,services,married,primary,0,137108,0,0,cellular,18,feb,1454,3,271,4,success,1
46,services,divorced,tertiary,0,69880,1,0,telephone,18,mar,1138,2,272,4,failure,1
39,admin,single,tertiary,0,129357,0,1,cellular,15,apr,796,4,487,9,failure,1
20,admin,married,tertiary,0,41883,1,0,telephone,28,sep,1938,12,105,4,success,1
74,student,single,primary,0,37730,0,1,telephone,14,feb,1763,17,270,0,failure,1
64,student,married,primary,0,21402,1,1,telephone,25,mar,1170,16,47,6,unknown,0
47,services,divorced,tertiary,0,52257,1,1,cellular,16,mar,794,7,118,3,unknown,1
41,management,divorced,tertiary,0,5806,1,1,telephone,9,nov,1699,11,96,0,failure,0
58,technician,married,tertiary,0,75877,1,1,telephone,9,may,56,14,62,4,failure,1
34,technician,married,tertiary,0,62455,0,0,cellular,30,sep,849,13,296,9,success,1
66,retired,single,secondary,1,129949,0,0,telephone,26,oct,316,13,169,4,success,0
62,retired,single,primary,0,4095,1,0,telephone,18,jan,185,1,413,0,unknown,1
67,retired,divorced,secondary,0,20906,1,0,telephone,7,mar,721,17,28,6,unknown,0
37,services,divorced,secondary,0,117688,0,0,cellular,6,jan,299,11,323,3,unknown,1
43,admin,married,tertiary,0,67574,1,1,cellular,19,nov,637,1,187,1,unknown,1
22,student,divorced,tertiary,1,143182,1,1,telephone,4,dec,874,16,263,6,success,1
30,student,single,secondary,0,48099,1,1,telephone,13,sep,511,17,353,6,failure,0
56,technician,married,secondary,0,96022,0,0,cellular,23,aug,1329,7,406,2,success,1
21,technician,single,primary,1,138728,1,1,telephone,20,mar,1791,10,295,5,success,1
62,technician,divorced,primary,0,45681,1,0,telephone,2,jul,1290,11,158,4,failure,1
34,student,divorced,primary,0,99132,0,1,cellular,6,mar,364,5,419,3,failure,0
57,retired,single,primary,0,95392,1,0,cellular,26,may,259,11,203,7,unknown,1
52,admin,divorced,secondary,0,49216,0,0,telephone,28,apr,99,14,345,8,unknown,0
74,retired,divorced,primary,0,4814,1,1,cellular,27,jul,1648,14,396,5,failure,1
48,technician,married,secondary,0,44748,1,0,telephone,8,mar,1390,9,218,3,unknown,1
33,student,single,primary,0,107883,1,0,cellular,11,oct,173,19,281,4,success,1
51,technician,married,tertiary,0,58172,1,0,cellular,26,apr,942,17,470,3,success,0
49,technician,single,tertiary,0,3481,1,1,cellular,22,jul,1886,5,90,3,unknown,1
50,student,married,tertiary,1,86799,1,0,telephone,13,nov,1238,14,105,8,success,0
25,retired,divorced,tertiary,0,99402,0,0,telephone,12,aug,408,9,399,2,failure,1
47,services,married,tertiary,0,3796,1,0,cellular,12,may,506,10,63,9,success,0
20,services,divorced,secondary,0,127471,0,0,cellular,11,mar,1315,9,332,4,success,1
34,services,married,secondary,0,116958,0,0,telephone,14,may,401,2,37,8,failure,1
68,admin,single,tertiary,0,129186,0,0,telephone,5,apr,489,2,272,3,success,1
41,admin,single,secondary,0,34546,1,0,cellular,19,jan,1981,12,78,9,success,1
33,technician,single,secondary,0,15868,0,0,cellular,6,aug,1648,3,117,7,failure,1
37,technician,married,secondary,0,69790,1,1,cellular,4,feb,418,13,442,1,unknown,0
27,student,married,tertiary,0,64494,1,1,telephone,27,aug,73,14,183,3,unknown,1
72,management,married,secondary,1,18992,1,1,cellular,20,jun,752,19,367,4,failure,0
41,services,divorced,tertiary,0,109464,0,1,cellular,1,may,1553,19,424,5,unknown,1
64,student,married,secondary,0,465,0,0,cellular,15,jan,859,10,397,8,success,1
24,retired,married,primary,0,45884,0,1,telephone,18,may,650,2,186,2,failure,1
65,retired,married,secondary,0,114415,1,0,cellular,7,sep,971,13,379,6,success,1
66,student,married,primary,0,25699,1,0,telephone,22,sep,399,5,119,5,failure,1
37,management,married,secondary,0,147014,1,1,cellular,24,jan,1792,12,497,1,failure,1
30,services,married,primary,1,69255,1,0,telephone,16,may,1764,4,99,9,success,1
46,student,divorced,secondary,0,113265,1,1,telephone,25,oct,884,10,309,3,unknown,1
27,technician,single,primary,0,80581,0,1,telephone,13,feb,564,13,331,8,success,1
26,services,single,secondary,0,20419,1,0,cellular,5,nov,1786,12,293,3,unknown,1
24,services,single,tertiary,0,73675,1,1,telephone,25,apr,719,4,178,4,success,1
61,retired,married,secondary,0,25484,0,0,cellular,17,dec,36,19,359,2,unknown,0
50,student,single,secondary,1,36014,0,0,telephone,30,jul,1644,8,316,6,success,1
41,retired,single,primary,0,146952,1,0,telephone,19,dec,265,3,422,8,unknown,1
33,technician,married,primary,0,42043,1,1,telephone,24,may,1679,11,323,3,unknown,0
49,technician,married,tertiary,0,86193,0,1,cellular,3,may,62,11,137,8,success,1
21,retired,divorced,tertiary,0,64069,1,0,cellular,11,sep,681,16,311,9,failure,1
31,student,single,secondary,0,133666,1,1,cellular,15,may,1961,14,148,2,success,1
72,management,single,primary,0,86364,1,0,telephone,26,dec,34,10,14,3,unknown,1
46,management,married,tertiary,0,128227,0,0,telephone,1,jun,1089,11,54,4,unknown,1
39,admin,divorced,primary,0,76753,0,0,cellular,10,jan,387,13,321,1,success,0
40,management,divorced,primary,0,89058,1,0,cellular,17,jan,1130,3,492,2,failure,1
43,retired,single,secondary,0,35110,0,0,cellular,16,mar,459,5,84,2,success,0
43,services,married,secondary,0,93396,0,1,telephone,7,sep,711,9,195,5,unknown,0
66,technician,single,primary,0,1378,1,0,cellular,28,apr,943,11,74,8,unknown,1
61,services,single,secondary,0,99428,0,1,telephone,16,apr,88,7,173,8,unknown,0
64,services,married,tertiary,0,96035,1,1,telephone,17,feb,208,15,359,1,failure,0
39,student,single,secondary,1,75930,1,1,cellular,27,jul,1177,5,271,8,failure,1
61,services,married,primary,0,107704,0,1,cellular,9,oct,1098,1,381,9,success,1
20,student,divorced,secondary,0,146553,1,1,telephone,23,sep,683,15,258,6,unknown,1
59,admin,divorced,primary,1,69190,0,1,cellular,3,dec,1127,10,58,3,success,1
69,services,divorced,secondary,0,16503,1,0,telephone,11,jan,601,11,156,7,unknown,1
34,management,married,tertiary,0,79145,0,1,cellular,17,nov,1207,7,159,4,success,1
31,technician,divorced,tertiary,0,32821,0,1,telephone,27,feb,1041,5,27,4,success,1
62,student,single,tertiary,0,132842,0,0,cellular,13,aug,1868,17,32,5,success,1
47,services,divorced,secondary,0,137437,1,0,cellular,16,jan,1998,15,159,0,success,1
30,technician,divorced,tertiary,0,56408,0,1,telephone,17,oct,788,18,449,5,unknown,1
43,admin,single,primary,0,68560,0,0,cellular,3,jun,681,6,407,4,unknown,0
57,student,single,tertiary,0,13033,1,1,cellular,6,aug,868,16,230,0,success,1
49,management,married,secondary,0,131711,0,0,cellular,21,mar,1751,16,83,5,success,1
63,student,divorced,primary,0,119311,1,1,telephone,7,feb,1515,18,340,2,success,0
51,technician,divorced,tertiary,0,28872,1,1,telephone,27,may,373,2,249,4,failure,1
68,management,single,secondary,0,107740,0,1,telephone,24,feb,1874,7,247,7,success,1
40,admin,married,secondary,0,67617,0,0,cellular,15,jul,918,18,30,2,success,1
51,management,married,tertiary,0,130602,0,1,telephone,17,dec,1747,18,350,3,success,1
61,retired,married,primary,0,76850,0,0,telephone,21,jan,1863,15,324,9,success,1
69,technician,married,secondary,0,18661,0,1,cellular,30,may,1827,18,188,3,success,1
29,services,divorced,primary,0,24633,1,1,telephone,20,dec,1667,10,496,8,failure,1
40,retired,married,secondary,0,144281,1,0,telephone,1,may,1876,7,465,9,unknown,1
45,admin,divorced,tertiary,0,6169,1,1,cellular,15,aug,823,8,79,3,unknown,0
36,services,divorced,secondary,0,149056,1,0,cellular,4,jun,1333,17,384,6,unknown,1
65,management,single,tertiary,0,10281,1,1,cellular,13,mar,1554,17,25,1,failure,1
51,technician,married,tertiary,0,112013,0,0,cellular,23,jan,586,18,382,6,unknown,1
25,admin,divorced,secondary,0,17311,0,0,cellular,27,oct,402,10,162,0,success,1
51,management,single,primary,1,55093,1,1,cellular,30,dec,1908,16,48,0,success,0
59,student,single,tertiary,0,86017,0,1,telephone,11,jul,1722,6,68,2,unknown,1
33,student,divorced,tertiary,1,53573,0,1,cellular,17,feb,1203,13,242,2,unknown,1
24,student,married,secondary,0,35156,0,0,cellular,27,feb,215,6,150,8,unknown,0
44,technician,married,tertiary,0,131281,1,1,cellular,19,jun,249,2,312,1,success,1
68,retired,divorced,tertiary,0,3383,1,0,cellular,21,feb,1806,11,340,8,failure,1
37,admin,married,tertiary,0,53507,1,1,telephone,27,nov,1164,2,178,1,unknown,1
71,admin,single,secondary,0,94645,0,0,telephone,16,apr,534,4,11,8,success,1
52,student,divorced,primary,0,135432,0,0,cellular,3,jan,1662,9,36,0,unknown,1
34,retired,single,tertiary,0,40266,1,1,telephone,24,feb,1586,5,99,0,success,1
45,student,divorced,tertiary,0,68451,1,0,cellular,9,feb,776,8,92,5,failure,1
25,services,married,primary,0,44227,0,1,cellular,21,aug,1611,8,132,6,failure,1
21,retired,divorced,secondary,0,83349,0,0,telephone,20,jun,1919,5,496,2,failure,1
50,services,divorced,primary,0,72571,1,0,telephone,11,nov,1039,12,473,6,success,1
67,retired,single,primary,0,134009,0,1,cellular,21,oct,467,2,115,2,unknown,0
39,retired,married,primary,0,62912,1,0,cellular,10,mar,113,1,403,6,success,1
48,admin,married,tertiary,0,80804,1,1,telephone,3,jan,875,9,205,2,failure,0
18,services,single,tertiary,0,23975,0,1,telephone,28,may,471,4,266,6,unknown,0
58,management,married,secondary,0,17176,0,1,telephone,23,oct,267,2,475,8,failure,0
31,management,single,tertiary,0,32182,1,0,cellular,23,dec,1819,5,421,6,success,1
24,technician,divorced,secondary,0,109018,1,1,telephone,7,feb,489,10,377,7,failure,1
25,admin,single,tertiary,0,8435,0,1,cellular,23,dec,1110,1,392,4,failure,0
25,admin,married,secondary,0,48800,1,0,telephone,16,feb,1887,9,126,1,unknown,1
71,admin,married,primary,0,92266,1,0,cellular,19,aug,1539,18,399,1,unknown,1
41,technician,single,tertiary,0,20243,1,0,cellular,16,may,80,19,311,3,failure,0
72,technician,divorced,primary,0,88906,0,1,cellular,26,oct,480,15,72,3,success,1
18,admin,divorced,secondary,0,109586,0,0,telephone,17,jun,292,14,187,7,unknown,1
52,services,divorced,primary,0,13556,0,0,cellular,3,sep,323,17,207,2,failure,1
58,admin,married,primary,0,43071,0,1,cellular,27,mar,1239,17,194,2,failure,1
25,admin,divorced,secondary,0,17471,0,0,telephone,28,nov,883,6,198,2,failure,1
22,admin,divorced,primary,0,74176,0,1,telephone,12,apr,189,6,118,2,success,1
49,retired,divorced,tertiary,0,105470,0,0,cellular,15,jan,838,13,443,3,success,1
18,management,single,primary,0,42445,1,1,telephone,5,dec,1472,19,257,2,failure,0
19,retired,single,tertiary,0,128847,1,0,telephone,7,aug,1368,9,334,6,success,1
59,student,married,tertiary,0,134860,0,1,telephone,2,jul,1310,10,319,4,failure,1
63,services,married,secondary,0,14252,0,1,telephone,24,aug,1483,10,2,5,failure,0
32,student,divorced,tertiary,0,148073,0,0,cellular,17,mar,700,8,374,2,failure,0
59,retired,married,secondary,0,90514,0,1,cellular,14,jun,1690,10,44,4,success,1
26,management,single,secondary,0,87837,1,0,cellular,28,jun,57,14,196,6,success,1
29,admin,single,primary,0,118775,1,0,telephone,22,mar,610,18,106,7,unknown,1
27,management,married,secondary,1,97101,0,1,cellular,14,apr,218,15,308,1,failure,0
41,admin,single,primary,1,128375,1,1,telephone,5,sep,1673,12,398,7,failure,1
58,retired,single,primary,1,66628,1,1,telephone,28,mar,1200,1,487,4,success,1
67,student,single,tertiary,0,76922,0,0,telephone,7,nov,1523,1,186,3,success,1
36,technician,divorced,secondary,0,68563,1,0,cellular,13,aug,1559,10,241,2,success,1
68,services,single,secondary,0,35568,1,1,cellular,7,jan,313,19,247,1,unknown,1
34,technician,divorced,secondary,0,55788,1,1,cellular,25,mar,943,13,126,5,unknown,0
19,technician,married,tertiary,0,125152,0,0,telephone,14,jun,69,9,385,7,success,1
27,student,single,primary,0,149203,1,0,cellular,5,nov,871,10,73,1,failure,1
22,services,single,primary,0,81503,1,1,telephone,12,jun,1438,12,438,6,failure,1
56,student,single,primary,0,102498,0,0,cellular,16,aug,569,15,306,0,unknown,0
23,technician,divorced,secondary,1,147321,1,1,cellular,12,aug,1790,18,132,8,unknown,1
19,services,divorced,primary,0,89132,1,1,cellular,1,jan,1122,16,422,0,unknown,1
25,retired,married,secondary,0,32929,0,1,telephone,19,oct,1369,10,226,8,success,0
21,student,married,secondary,0,148247,1,0,telephone,15,sep,1222,4,320,7,failure,0
67,student,divorced,primary,0,120612,1,0,cellular,24,dec,1993,15,4,1,failure,1
48,student,married,tertiary,0,95553,1,1,telephone,30,jul,1642,2,425,9,unknown,0
53,student,single,secondary,0,134921,1,0,telephone,4,aug,1935,5,240,9,failure,1
25,retired,divorced,secondary,1,69941,1,1,cellular,5,dec,1891,11,0,2,success,1
48,technician,married,secondary,0,138227,1,0,telephone,20,oct,1496,12,29,0,success,1
34,student,divorced,tertiary,0,19043,1,0,cellular,30,dec,765,12,3,1,unknown,0
74,student,divorced,secondary,0,118674,0,1,cellular,13,sep,1562,17,210,1,unknown,1
63,management,divorced,primary,0,110438,0,1,telephone,13,dec,222,5,219,3,unknown,0
57,admin,married,tertiary,0,17790,0,1,cellular,6,aug,70,9,426,1,success,0
31,student,divorced,primary,0,68410,1,1,telephone,14,oct,1560,12,486,4,unknown,1
25,technician,married,tertiary,0,84264,1,0,cellular,18,sep,1208,19,44,0,unknown,1
42,admin,married,tertiary,0,110661,0,0,cellular,22,jul,1730,14,194,6,failure,1
31,management,single,primary,0,95836,0,0,telephone,10,may,157,1,135,4,success,1
40,management,single,secondary,0,9061,1,0,cellular,27,feb,1219,10,475,6,unknown,1
60,admin,married,secondary,0,23420,0,0,cellular,4,oct,1031,8,231,6,unknown,1
58,student,single,tertiary,0,71297,0,1,telephone,18,jun,1198,1,256,7,failure,1
34,services,married,primary,1,60258,1,1,telephone,22,feb,1951,5,238,3,success,1
66,technician,single,primary,0,96941,1,1,telephone,24,nov,654,5,337,3,unknown,1
29,technician,divorced,secondary,0,25250,1,1,telephone,16,nov,493,12,129,9,success,1
37,technician,married,secondary,0,7704,0,0,telephone,17,dec,1712,1,115,0,failure,0
51,student,single,primary,0,19060,0,0,telephone,15,feb,1194,7,164,0,failure,0
73,admin,divorced,tertiary,0,8325,1,0,cellular,1,jan,192,2,36,4,success,0
66,management,divorced,secondary,0,72228,1,1,telephone,8,mar,1734,5,299,7,unknown,1
69,management,married,primary,0,99057,1,0,cellular,30,dec,47,12,155,0,success,0
28,services,married,primary,0,8230,0,1,telephone,16,aug,310,14,318,9,unknown,0
44,management,married,primary,0,7711,0,0,telephone,27,mar,731,4,12,6,unknown,1
26,admin,married,tertiary,1,98528,1,1,cellular,20,jun,670,6,276,0,success,1
35,technician,single,secondary,0,69490,0,0,telephone,16,dec,1127,5,244,2,unknown,1
55,student,single,tertiary,0,36513,0,0,telephone,8,feb,464,17,382,8,failure,1
53,retired,married,primary,0,71737,1,0,telephone,14,oct,1253,3,173,1,unknown,1
63,management,divorced,primary,0,82377,1,1,telephone,8,nov,1657,14,162,5,unknown,1
45,services,divorced,secondary,0,85616,0,1,telephone,17,feb,1607,14,39,2,failure,1
37,services,single,tertiary,0,131134,0,0,telephone,15,jul,1888,14,428,4,success,1
71,services,single,primary,1,14966,0,0,cellular,9,jan,1897,11,56,7,unknown,1
59,student,divorced,tertiary,0,91913,0,1,cellular,20,jan,1826,4,146,0,failure,1
46,services,single,tertiary,0,141471,1,0,cellular,8,mar,329,12,457,4,failure,0
21,technician,divorced,primary,0,122727,0,0,telephone,14,apr,1906,11,314,8,unknown,1
32,technician,single,secondary,0,87790,0,1,telephone,12,feb,1465,15,109,9,success,1
58,management,single,primary,0,91302,0,1,telephone,27,oct,342,1,92,1,success,0
61,admin,single,secondary,0,1610,0,1,cellular,7,may,75,5,153,4,unknown,1
45,technician,divorced,secondary,0,133282,1,0,cellular,1,mar,1574,11,93,3,success,1
57,student,divorced,primary,0,13941,0,0,telephone,22,apr,302,15,276,4,success,0
41,technician,divorced,secondary,0,35421,1,0,telephone,8,nov,1979,19,371,4,unknown,1
54,technician,single,secondary,0,8306,1,0,telephone,6,nov,287,10,69,0,unknown,0
33,admin,single,secondary,0,98412,1,1,telephone,28,dec,1689,14,445,0,success,1
39,retired,single,secondary,0,126659,0,1,cellular,19,mar,1878,16,180,1,unknown,0
64,retired,single,secondary,0,28912,1,0,cellular,23,nov,952,9,331,9,failure,1
34,retired,divorced,tertiary,0,108559,0,1,telephone,12,dec,1736,15,253,1,success,1
18,admin,single,tertiary,0,67267,1,0,telephone,2,may,331,17,81,9,failure,0
48,management,married,primary,0,23610,1,0,telephone,7,jun,1029,5,414,7,success,1
42,student,divorced,primary,0,22848,0,0,telephone,5,jul,177,15,402,0,failure,1
29,technician,divorced,tertiary,0,53425,0,0,cellular,28,sep,358,17,444,6,unknown,1
37,management,single,tertiary,0,35041,0,0,telephone,7,oct,1535,6,193,5,success,1
36,services,divorced,secondary,0,149929,1,1,cellular,9,jan,1749,2,141,1,unknown,1
22,retired,single,primary,0,63938,1,1,telephone,23,jul,510,19,265,4,unknown,0
32,student,single,primary,0,45130,1,1,telephone,22,nov,1054,14,16,2,failure,1
58,student,single,tertiary,0,77997,0,0,cellular,20,may,407,3,323,0,failure,1
42,admin,single,secondary,0,94255,0,0,cellular,12,oct,301,15,30,7,success,0
52,technician,divorced,primary,1,70393,1,0,telephone,19,aug,446,1,455,1,success,1
61,technician,divorced,tertiary,0,64916,0,0,cellular,26,may,946,3,102,9,failure,1
72,technician,single,tertiary,0,43450,0,1,telephone,20,jan,268,16,198,9,success,1
68,admin,single,secondary,0,22443,1,1,telephone,18,mar,1325,4,378,0,failure,0
64,services,single,tertiary,0,56767,0,0,telephone,10,jun,346,18,428,5,failure,1
20,admin,married,primary,0,94242,0,1,telephone,5,apr,1391,6,348,5,unknown,1
69,admin,single,secondary,0,148782,1,1,telephone,9,aug,322,1,315,7,failure,1
35,admin,single,tertiary,0,134142,0,0,cellular,2,feb,1489,16,284,1,unknown,1
39,technician,single,tertiary,0,21806,1,1,cellular,19,dec,1337,16,334,5,failure,0
33,management,married,secondary,0,59018,1,1,telephone,9,aug,1044,11,256,0,failure,1
32,technician,married,primary,0,7220,1,0,cellular,28,jan,982,6,144,1,failure,1
22,services,married,primary,0,71212,1,1,cellular,26,mar,1795,3,193,2,failure,1
59,student,married,tertiary,0,54135,1,1,telephone,18,dec,1591,18,25,0,failure,1
59,retired,single,primary,0,44348,1,0,telephone,9,jun,1682,3,168,7,unknown,1
30,services,divorced,secondary,0,87145,0,0,telephone,19,jul,667,2,91,3,success,1
67,services,divorced,tertiary,0,92987,0,0,cellular,1,jan,312,2,472,2,failure,1
45,management,single,secondary,0,32136,1,0,cellular,1,jul,1552,1,496,4,unknown,1
27,technician,married,primary,0,18898,1,0,cellular,23,aug,1631,7,264,2,success,1
33,admin,single,secondary,0,135457,1,1,telephone,21,aug,674,12,45,7,unknown,1
19,services,married,secondary,0,148065,1,1,cellular,8,sep,1302,11,104,2,unknown,1
67,retired,single,primary,0,98353,0,0,cellular,13,oct,324,3,114,2,failure,1
53,technician,single,tertiary,0,118443,0,1,telephone,27,dec,1994,2,153,3,unknown,1
68,services,single,tertiary,0,69309,1,1,cellular,20,jun,1561,11,350,8,failure,1
42,student,married,secondary,0,110177,0,1,cellular,5,nov,450,13,260,6,unknown,1
22,student,divorced,secondary,0,57965,0,0,cellular,9,feb,1050,1,238,3,unknown,1
45,services,divorced,tertiary,0,79901,1,1,telephone,7,apr,1067,19,348,6,success,0
34,student,single,secondary,1,118993,1,1,telephone,2,feb,573,7,318,5,failure,1
19,services,divorced,secondary,0,99792,1,0,telephone,20,may,350,5,336,3,success,1
32,technician,divorced,tertiary,0,45248,0,1,cellular,26,may,1791,7,384,3,success,1
72,student,divorced,primary,1,31868,0,1,cellular,2,oct,604,16,435,5,unknown,1
73,admin,single,primary,0,33053,1,1,telephone,13,oct,933,2,434,5,failure,1
55,technician,divorced,tertiary,0,86601,1,1,telephone,24,nov,1194,18,141,4,failure,1
46,retired,single,primary,0,129354,0,0,telephone,5,may,288,14,452,2,unknown,1
40,technician,married,primary,0,89784,0,1,telephone,29,feb,58,2,174,9,success,0
35,admin,single,secondary,0,23839,0,0,telephone,29,apr,1179,10,352,4,success,1
31,admin,single,secondary,0,147968,1,1,telephone,9,oct,1214,6,139,9,success,1
49,management,married,secondary,0,142651,1,1,cellular,14,oct,307,6,360,2,failure,1
61,retired,married,secondary,0,26547,1,0,telephone,27,jun,1669,6,8,4,failure,1
23,student,divorced,secondary,0,17199,0,1,telephone,6,jul,539,4,16,2,unknown,0
45,admin,divorced,tertiary,0,86628,0,0,telephone,26,aug,964,19,404,0,failure,1
71,student,single,tertiary,0,110059,0,1,telephone,10,jul,1756,11,226,9,success,1
69,services,single,tertiary,0,119404,1,0,cellular,30,apr,1523,13,420,8,success,1
69,services,divorced,primary,0,105871,1,1,cellular,12,jan,1561,17,449,9,failure,0
35,student,divorced,primary,0,61251,0,0,telephone,21,jul,1182,7,299,1,success,1
52,student,married,tertiary,0,131050,1,0,telephone,2,sep,765,1,218,0,unknown,1
55,retired,married,secondary,0,130863,1,1,cellular,10,jul,836,8,476,9,success,0
21,retired,married,tertiary,0,63453,0,0,cellular,23,jun,733,13,324,9,unknown,1
68,student,married,primary,0,53556,1,1,telephone,11,jan,1976,16,69,2,unknown,1
66,admin,single,tertiary,1,123136,0,0,telephone,19,oct,279,2,384,7,success,0
48,student,single,tertiary,0,84640,1,1,telephone,12,aug,967,2,114,2,failure,1
28,retired,single,secondary,0,71694,1,1,telephone,25,dec,118,11,223,0,failure,1
63,management,married,tertiary,0,5964,1,1,telephone,4,jun,1237,16,126,2,failure,0
28,management,divorced,secondary,0,68955,0,1,telephone,22,aug,1110,17,475,1,failure,1
46,admin,single,primary,0,70987,0,0,telephone,29,aug,1614,14,392,8,failure,1
36,services,divorced,tertiary,0,104708,0,0,telephone,22,mar,872,13,385,8,failure,1
34,technician,divorced,tertiary,0,90963,0,0,telephone,11,jun,503,14,8,1,failure,1
21,services,married,tertiary,0,102311,1,0,cellular,8,mar,366,7,313,7,failure,1
61,admin,single,primary,0,67366,1,1,cellular,3,jun,1959,18,319,9,failure,1
21,retired,divorced,secondary,0,86897,0,1,telephone,19,aug,1894,8,194,9,unknown,1
29,technician,single,secondary,0,143317,1,0,cellular,24,jan,385,17,305,0,success,1
66,student,single,secondary,0,5936,0,1,cellular,14,jul,437,5,470,5,success,1
64,admin,single,secondary,0,79463,0,0,telephone,29,mar,1944,3,356,2,failure,1
24,student,single,secondary,0,27167,0,1,cellular,12,oct,1866,6,444,8,failure,1
38,technician,single,primary,0,59730,0,0,cellular,15,oct,1369,7,159,2,unknown,1
50,management,married,primary,0,105597,1,1,telephone,24,apr,518,12,369,0,failure,1
54,admin,single,tertiary,0,21676,1,0,telephone,13,oct,1437,3,228,3,failure,1
29,management,divorced,tertiary,0,97888,0,0,cellular,11,jun,1619,1,386,5,failure,1
24,technician,divorced,tertiary,1,78631,0,0,telephone,22,apr,799,17,406,2,failure,0
71,admin,single,secondary,0,97974,0,1,cellular,18,nov,725,1,16,7,unknown,1
32,management,married,tertiary,0,111528,1,0,cellular,11,nov,302,10,179,7,failure,1
54,admin,divorced,tertiary,0,140725,1,1,cellular,19,jul,330,17,470,2,failure,1
73,student,divorced,secondary,0,137092,1,1,telephone,23,sep,74,16,34,4,failure,0
26,technician,single,secondary,0,77238,1,1,cellular,7,nov,440,5,17,7,success,1
50,technician,single,tertiary,0,19786,1,0,telephone,12,sep,679,18,100,4,unknown,1
55,services,single,primary,0,95722,1,1,cellular,11,jul,1459,12,463,7,failure,1
33,student,single,secondary,0,144082,0,0,cellular,18,jun,1821,7,19,8,success,1
48,management,divorced,secondary,0,32572,1,0,telephone,24,mar,1904,1,360,3,failure,1
32,student,divorced,primary,0,131799,1,0,cellular,4,jul,203,3,364,0,unknown,1
19,technician,divorced,tertiary,0,30113,0,0,cellular,28,nov,1146,12,33,3,failure,1
30,technician,single,primary,0,74010,1,1,cellular,8,nov,1866,5,250,4,unknown,0
73,admin,married,primary,0,139366,1,0,telephone,11,nov,1237,9,346,1,success,1
22,retired,single,primary,0,80455,0,1,cellular,8,dec,1103,2,470,0,unknown,1
65,retired,single,secondary,0,106411,0,0,telephone,5,mar,1072,16,354,2,success,1
50,management,married,tertiary,0,45228,0,0,cellular,15,nov,611,5,303,9,unknown,1
49,services,married,secondary,0,145621,1,1,telephone,8,oct,1258,15,425,5,success,1
70,student,single,primary,0,83833,0,1,telephone,11,dec,138,14,476,2,unknown,1
59,retired,divorced,secondary,0,79349,0,0,telephone,29,may,868,11,186,9,unknown,1
65,retired,divorced,tertiary,0,101539,0,1,cellular,8,sep,1893,8,178,6,failure,1
62,management,single,secondary,0,-629,1,0,telephone,1,may,628,13,165,9,success,0
38,management,married,secondary,0,8383,0,0,telephone,18,apr,667,2,140,7,failure,0
19,technician,single,secondary,0,39908,1,1,cellular,11,apr,1285,6,262,2,unknown,0
53,technician,married,tertiary,0,398,0,0,cellular,26,dec,1654,18,386,0,unknown,1
71,admin,divorced,tertiary,1,9164,0,0,cellular,6,mar,1657,11,493,0,failure,1
50,admin,single,tertiary,0,86227,1,1,cellular,13,sep,1523,13,197,8,failure,1
28,retired,married,primary,1,19479,1,0,cellular,21,feb,1445,17,407,2,failure,0
58,retired,married,primary,0,68532,0,0,cellular,6,mar,35,18,202,0,failure,1
40,management,married,tertiary,0,121224,1,0,cellular,27,jun,887,8,427,9,unknown,1
55,management,divorced,primary,0,36805,1,1,cellular,1,aug,536,10,126,2,unknown,1
50,admin,divorced,primary,0,146139,1,0,cellular,14,jul,724,17,31,5,failure,1
57,admin,divorced,primary,0,18102,1,1,cellular,24,jan,1555,13,151,7,unknown,0
25,admin,married,secondary,0,42887,1,1,cellular,7,dec,1197,1,312,8,unknown,0
53,student,married,tertiary,0,106911,1,1,cellular,23,oct,620,6,360,9,success,1
53,student,single,tertiary,0,99376,1,1,cellular,22,may,555,12,356,8,unknown,0
50,services,single,tertiary,0,38055,0,0,telephone,25,jan,1146,13,222,1,failure,1
46,admin,married,primary,0,5998,1,0,cellular,26,aug,1147,14,426,3,failure,0
48,technician,divorced,secondary,0,135654,1,1,telephone,15,may,1326,7,88,1,success,1
74,student,single,primary,0,111795,0,0,telephone,4,oct,1286,3,369,1,unknown,1
47,retired,divorced,secondary,0,86929,0,0,cellular,5,jul,801,12,41,8,success,0
25,student,married,secondary,0,82955,0,0,cellular,22,oct,1368,4,322,4,success,1
43,services,single,primary,0,58247,0,1,telephone,20,oct,1209,11,180,4,failure,0
40,admin,single,primary,0,141005,0,0,cellular,10,jan,1333,7,329,0,success,1
67,technician,married,tertiary,0,102147,0,1,cellular,29,feb,166,6,95,3,failure,1
72,student,divorced,secondary,0,103603,1,1,cellular,2,may,582,13,172,6,unknown,1
69,admin,married,secondary,0,91512,0,0,cellular,28,jun,72,16,36,4,unknown,1
68,student,divorced,secondary,0,9209,1,1,cellular,8,dec,1876,13,224,8,success,1
60,services,single,secondary,0,71432,1,0,cellular,25,jun,413,4,65,7,failure,1
