age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
59.0,retired,single,secondary,0.0,103894.0,1.0,0.0,cellular,17.0,jan,716.0,17.0,252.0,5.0,failure,1.0
38.0,services,single,secondary,0.0,26065.0,0.0,1.0,telephone,24.0,jul,1848.0,5.0,147.0,9.0,unknown,1.0
19.0,management,divorced,primary,1.0,60405.0,0.0,0.0,telephone,7.0,may,1092.0,8.0,315.0,9.0,unknown,1.0
54.0,technician,married,secondary,0.0,63443.0,0.0,0.0,telephone,4.0,jan,272.0,1.0,47.0,4.0,unknown,1.0
38.0,services,divorced,tertiary,0.0,26888.0,1.0,1.0,telephone,10.0,dec,1343.0,8.0,97.0,3.0,success,1.0
43.0,technician,married,secondary,0.0,73202.0,1.0,0.0,cellular,14.0,dec,137.0,19.0,275.0,4.0,success,1.0
49.0,management,divorced,tertiary,0.0,26047.0,0.0,0.0,cellular,2.0,sep,474.0,7.0,423.0,5.0,unknown,0.0
44.0,management,single,secondary,0.0,115337.0,0.0,1.0,telephone,3.0,oct,1670.0,8.0,469.0,6.0,failure,1.0
34.0,services,married,secondary,1.0,69447.0,0.0,1.0,telephone,22.0,aug,537.0,17.0,55.0,5.0,success,0.0
21.0,management,divorced,primary,0.0,58172.0,0.0,1.0,telephone,30.0,oct,1375.0,3.0,34.0,5.0,success,1.0
56.0,technician,divorced,tertiary,0.0,125922.0,0.0,0.0,cellular,18.0,feb,299.0,9.0,200.0,6.0,failure,0.0
32.0,retired,single,secondary,0.0,131598.0,1.0,0.0,telephone,15.0,jun,1910.0,19.0,331.0,0.0,unknown,1.0
50.0,admin,divorced,tertiary,0.0,97609.0,1.0,1.0,cellular,23.0,oct,1130.0,13.0,350.0,3.0,success,1.0
31.0,admin,divorced,tertiary,1.0,83324.0,0.0,0.0,cellular,30.0,aug,462.0,6.0,235.0,3.0,unknown,1.0
43.0,admin,divorced,secondary,0.0,147420.0,0.0,0.0,telephone,30.0,mar,1401.0,18.0,259.0,4.0,failure,1.0
64.0,student,single,tertiary,0.0,70789.0,0.0,0.0,telephone,21.0,apr,1188.0,8.0,98.0,8.0,failure,1.0
19.0,admin,divorced,secondary,0.0,69767.0,0.0,0.0,telephone,26.0,mar,1187.0,1.0,191.0,3.0,success,1.0
37.0,services,single,tertiary,0.0,56635.0,1.0,1.0,cellular,25.0,may,709.0,12.0,64.0,1.0,unknown,0.0
43.0,retired,married,tertiary,0.0,146730.0,1.0,1.0,cellular,21.0,nov,1225.0,11.0,297.0,9.0,failure,1.0
19.0,management,single,primary,0.0,131545.0,0.0,0.0,telephone,2.0,jul,1347.0,4.0,438.0,5.0,success,1.0
65.0,management,married,primary,0.0,20157.0,1.0,1.0,cellular,30.0,feb,559.0,2.0,307.0,6.0,unknown,1.0
19.0,services,single,primary,0.0,102731.0,1.0,0.0,telephone,13.0,aug,568.0,13.0,486.0,1.0,failure,1.0
65.0,retired,divorced,tertiary,0.0,104024.0,1.0,1.0,cellular,13.0,feb,578.0,17.0,246.0,3.0,unknown,1.0
34.0,retired,single,primary,0.0,25746.0,0.0,1.0,cellular,19.0,dec,901.0,11.0,41.0,7.0,unknown,1.0
35.0,technician,divorced,tertiary,0.0,4137.0,0.0,0.0,cellular,1.0,dec,81.0,18.0,307.0,4.0,failure,1.0
68.0,management,divorced,primary,0.0,134687.0,0.0,0.0,telephone,9.0,jun,1365.0,17.0,482.0,2.0,unknown,1.0
65.0,retired,married,primary,0.0,86905.0,0.0,1.0,cellular,3.0,jan,409.0,5.0,271.0,3.0,failure,1.0
21.0,retired,married,secondary,0.0,106477.0,0.0,0.0,cellular,11.0,sep,32.0,1.0,47.0,1.0,failure,0.0
34.0,management,divorced,primary,0.0,138411.0,0.0,0.0,cellular,26.0,jul,889.0,17.0,70.0,3.0,failure,1.0
50.0,student,married,secondary,0.0,39549.0,1.0,1.0,telephone,30.0,may,149.0,12.0,51.0,3.0,success,1.0
40.0,technician,married,primary,0.0,41819.0,0.0,1.0,telephone,11.0,jul,1795.0,10.0,89.0,7.0,success,1.0
70.0,management,married,primary,0.0,123583.0,1.0,1.0,telephone,22.0,feb,1799.0,14.0,247.0,8.0,success,1.0
30.0,retired,married,primary,0.0,16229.0,0.0,0.0,telephone,11.0,jun,746.0,19.0,300.0,3.0,failure,1.0
24.0,management,divorced,tertiary,0.0,137593.0,1.0,0.0,cellular,16.0,dec,659.0,18.0,157.0,5.0,success,1.0
58.0,retired,married,primary,0.0,58907.0,0.0,0.0,cellular,9.0,oct,1794.0,18.0,455.0,0.0,failure,1.0
63.0,retired,married,secondary,0.0,122953.0,0.0,0.0,cellular,3.0,jan,1967.0,17.0,405.0,0.0,unknown,1.0
18.0,admin,married,primary,1.0,88354.0,0.0,1.0,cellular,1.0,aug,1779.0,9.0,405.0,3.0,success,0.0
57.0,student,divorced,primary,0.0,31170.0,1.0,0.0,cellular,14.0,feb,1142.0,8.0,309.0,1.0,unknown,1.0
59.0,student,single,secondary,0.0,100412.0,1.0,0.0,cellular,1.0,oct,1182.0,1.0,0.0,6.0,success,1.0
48.0,services,single,primary,0.0,113545.0,1.0,1.0,cellular,15.0,aug,952.0,12.0,111.0,7.0,unknown,1.0
53.0,admin,married,secondary,0.0,78389.0,1.0,0.0,telephone,5.0,jul,825.0,11.0,486.0,0.0,success,1.0
42.0,services,single,secondary,0.0,137060.0,1.0,0.0,telephone,3.0,jan,54.0,6.0,463.0,7.0,failure,1.0
62.0,admin,single,tertiary,0.0,93784.0,1.0,0.0,telephone,16.0,mar,925.0,10.0,117.0,1.0,failure,1.0
67.0,management,single,primary,0.0,20233.0,0.0,0.0,cellular,20.0,oct,514.0,12.0,191.0,0.0,unknown,1.0
58.0,retired,divorced,tertiary,0.0,104086.0,0.0,1.0,telephone,19.0,nov,1002.0,14.0,118.0,2.0,unknown,1.0
57.0,services,married,tertiary,0.0,6102.0,0.0,1.0,cellular,6.0,sep,778.0,3.0,216.0,5.0,failure,1.0
47.0,admin,married,secondary,0.0,132415.0,1.0,1.0,cellular,6.0,jan,1726.0,16.0,91.0,3.0,success,1.0
55.0,student,single,tertiary,0.0,70813.0,0.0,0.0,cellular,11.0,jan,1038.0,14.0,470.0,8.0,failure,1.0
38.0,technician,single,primary,0.0,13532.0,0.0,0.0,cellular,27.0,mar,1829.0,1.0,115.0,3.0,failure,1.0
36.0,services,married,primary,0.0,99673.0,0.0,1.0,cellular,18.0,aug,1973.0,10.0,86.0,3.0,success,1.0
33.0,technician,divorced,secondary,0.0,53500.0,1.0,0.0,cellular,16.0,aug,1903.0,3.0,60.0,5.0,success,1.0
50.0,student,single,tertiary,0.0,415.0,0.0,0.0,telephone,24.0,apr,1887.0,17.0,295.0,1.0,success,0.0
64.0,retired,divorced,tertiary,0.0,56438.0,0.0,1.0,cellular,13.0,may,857.0,15.0,495.0,1.0,success,1.0
23.0,retired,single,secondary,0.0,2386.0,0.0,1.0,cellular,25.0,dec,641.0,13.0,206.0,3.0,unknown,0.0
59.0,student,married,tertiary,0.0,38183.0,1.0,1.0,telephone,8.0,jul,1065.0,16.0,66.0,0.0,unknown,1.0
54.0,retired,divorced,secondary,0.0,76578.0,0.0,1.0,cellular,6.0,mar,1581.0,5.0,349.0,6.0,success,1.0
25.0,retired,married,primary,0.0,-1732.0,0.0,1.0,telephone,25.0,aug,161.0,8.0,203.0,3.0,unknown,0.0
18.0,technician,married,tertiary,0.0,109943.0,0.0,0.0,cellular,10.0,jul,957.0,8.0,195.0,1.0,failure,1.0
30.0,admin,married,secondary,0.0,71103.0,0.0,1.0,cellular,23.0,may,1558.0,1.0,480.0,8.0,success,1.0
43.0,technician,divorced,secondary,0.0,93380.0,0.0,1.0,cellular,29.0,feb,1941.0,5.0,363.0,6.0,success,1.0
33.0,student,divorced,primary,0.0,130529.0,0.0,0.0,cellular,19.0,aug,1910.0,10.0,358.0,2.0,success,1.0
66.0,services,single,secondary,1.0,121310.0,1.0,1.0,cellular,1.0,mar,785.0,14.0,10.0,0.0,failure,0.0
56.0,retired,married,secondary,0.0,116751.0,0.0,0.0,cellular,8.0,jul,325.0,11.0,247.0,1.0,unknown,1.0
64.0,technician,married,secondary,0.0,101119.0,0.0,0.0,telephone,3.0,may,95.0,4.0,311.0,7.0,unknown,0.0
73.0,student,single,primary,0.0,52104.0,0.0,0.0,cellular,1.0,may,777.0,3.0,211.0,8.0,success,1.0
63.0,student,married,tertiary,0.0,60812.0,1.0,0.0,telephone,2.0,sep,1460.0,12.0,312.0,1.0,failure,1.0
45.0,technician,single,primary,0.0,46874.0,0.0,1.0,telephone,21.0,sep,1663.0,4.0,322.0,4.0,unknown,1.0
66.0,technician,divorced,primary,0.0,142116.0,0.0,1.0,cellular,7.0,jan,516.0,8.0,449.0,0.0,success,1.0
74.0,student,married,tertiary,0.0,3109.0,1.0,1.0,cellular,23.0,feb,1419.0,16.0,48.0,1.0,unknown,1.0
40.0,retired,single,primary,0.0,29515.0,0.0,0.0,telephone,15.0,jun,322.0,10.0,315.0,8.0,failure,1.0
24.0,retired,married,primary,0.0,24405.0,0.0,0.0,cellular,27.0,jun,162.0,11.0,362.0,9.0,unknown,0.0
41.0,services,single,secondary,0.0,14183.0,0.0,1.0,cellular,30.0,feb,1897.0,11.0,4.0,8.0,unknown,1.0
63.0,management,divorced,tertiary,0.0,2796.0,0.0,1.0,cellular,12.0,jan,1143.0,9.0,145.0,8.0,success,1.0
25.0,services,divorced,primary,0.0,103577.0,1.0,1.0,telephone,17.0,may,979.0,1.0,443.0,2.0,success,1.0
62.0,admin,divorced,secondary,0.0,149894.0,1.0,0.0,telephone,19.0,may,810.0,8.0,21.0,6.0,failure,1.0
18.0,retired,single,tertiary,0.0,115782.0,1.0,1.0,telephone,20.0,mar,398.0,16.0,353.0,4.0,success,0.0
21.0,technician,divorced,primary,0.0,112677.0,0.0,0.0,telephone,14.0,dec,425.0,13.0,19.0,2.0,failure,1.0
60.0,management,single,tertiary,0.0,23372.0,1.0,1.0,telephone,7.0,nov,1014.0,8.0,165.0,7.0,failure,1.0
58.0,retired,divorced,primary,0.0,53846.0,1.0,1.0,cellular,22.0,dec,1027.0,8.0,218.0,6.0,success,0.0
36.0,technician,single,tertiary,0.0,49997.0,1.0,1.0,cellular,21.0,jan,1805.0,3.0,343.0,3.0,failure,0.0
39.0,student,married,primary,0.0,66661.0,0.0,1.0,telephone,24.0,nov,1574.0,1.0,159.0,0.0,unknown,1.0
53.0,admin,divorced,primary,0.0,62891.0,1.0,1.0,telephone,17.0,aug,1865.0,5.0,26.0,6.0,success,1.0
18.0,retired,divorced,primary,1.0,75816.0,0.0,0.0,cellular,3.0,may,1936.0,2.0,457.0,4.0,unknown,1.0
36.0,management,married,primary,1.0,142361.0,0.0,1.0,cellular,10.0,apr,1863.0,15.0,23.0,6.0,unknown,1.0
68.0,retired,divorced,tertiary,0.0,55541.0,0.0,0.0,cellular,23.0,sep,215.0,3.0,80.0,4.0,failure,1.0
46.0,management,married,secondary,0.0,37699.0,1.0,0.0,telephone,6.0,jan,1940.0,8.0,139.0,1.0,failure,1.0
36.0,management,married,primary,0.0,102924.0,0.0,1.0,cellular,3.0,may,1126.0,6.0,358.0,1.0,unknown,1.0
60.0,student,married,primary,0.0,137632.0,0.0,0.0,cellular,17.0,dec,509.0,2.0,489.0,1.0,success,1.0
23.0,management,divorced,secondary,1.0,46640.0,0.0,1.0,cellular,28.0,may,1518.0,18.0,74.0,0.0,success,1.0
42.0,services,single,primary,0.0,124988.0,0.0,0.0,cellular,21.0,feb,1467.0,5.0,90.0,6.0,unknown,1.0
56.0,admin,single,primary,0.0,73366.0,0.0,1.0,telephone,12.0,sep,1957.0,16.0,335.0,4.0,unknown,1.0
40.0,student,single,tertiary,0.0,149153.0,0.0,0.0,cellular,25.0,dec,1508.0,15.0,142.0,1.0,failure,1.0
18.0,retired,married,tertiary,0.0,86098.0,1.0,0.0,cellular,27.0,sep,964.0,18.0,182.0,7.0,unknown,1.0
32.0,retired,single,tertiary,0.0,69698.0,1.0,0.0,cellular,19.0,nov,860.0,2.0,466.0,8.0,success,1.0
42.0,student,single,tertiary,0.0,146629.0,0.0,1.0,cellular,15.0,aug,1265.0,13.0,187.0,9.0,unknown,1.0
21.0,student,married,tertiary,0.0,33011.0,1.0,0.0,telephone,14.0,dec,1419.0,5.0,117.0,0.0,success,1.0
62.0,management,married,primary,0.0,149571.0,1.0,1.0,telephone,28.0,apr,1500.0,17.0,92.0,7.0,unknown,1.0
73.0,technician,single,primary,0.0,32832.0,0.0,0.0,cellular,14.0,nov,1072.0,6.0,256.0,8.0,unknown,1.0
61.0,management,divorced,primary,1.0,67808.0,0.0,1.0,cellular,16.0,mar,596.0,4.0,183.0,3.0,success,0.0
18.0,retired,married,tertiary,1.0,22687.0,0.0,0.0,telephone,4.0,jan,1399.0,11.0,39.0,9.0,failure,0.0
57.0,retired,single,secondary,0.0,68100.0,1.0,0.0,cellular,28.0,apr,33.0,12.0,428.0,7.0,failure,1.0
74.0,retired,single,secondary,1.0,72124.0,0.0,1.0,telephone,10.0,nov,152.0,2.0,289.0,6.0,failure,1.0
38.0,management,single,secondary,0.0,52461.0,0.0,0.0,telephone,1.0,jan,854.0,14.0,355.0,7.0,success,1.0
72.0,management,divorced,secondary,0.0,9543.0,1.0,1.0,telephone,2.0,mar,1251.0,19.0,163.0,7.0,failure,0.0
60.0,services,divorced,secondary,0.0,81841.0,1.0,1.0,cellular,14.0,nov,707.0,6.0,481.0,8.0,success,1.0
27.0,student,single,tertiary,0.0,86666.0,1.0,0.0,cellular,2.0,may,781.0,7.0,299.0,8.0,failure,1.0
19.0,student,single,primary,0.0,34831.0,0.0,1.0,cellular,1.0,jul,354.0,6.0,219.0,3.0,failure,1.0
34.0,retired,divorced,secondary,0.0,6979.0,1.0,1.0,cellular,8.0,oct,228.0,16.0,365.0,9.0,failure,0.0
30.0,retired,single,secondary,0.0,138523.0,1.0,0.0,telephone,15.0,jun,743.0,17.0,55.0,1.0,failure,1.0
44.0,retired,divorced,tertiary,0.0,54439.0,0.0,1.0,cellular,25.0,feb,1098.0,15.0,160.0,4.0,failure,0.0
71.0,management,divorced,secondary,0.0,70466.0,1.0,1.0,telephone,30.0,oct,1842.0,4.0,189.0,5.0,success,1.0
58.0,retired,single,secondary,0.0,148302.0,1.0,0.0,telephone,20.0,nov,1608.0,8.0,414.0,6.0,success,1.0
65.0,student,divorced,secondary,0.0,991.0,1.0,1.0,cellular,8.0,dec,55.0,13.0,186.0,0.0,unknown,0.0
45.0,management,married,tertiary,0.0,63921.0,1.0,1.0,telephone,3.0,jan,619.0,4.0,41.0,9.0,unknown,1.0
66.0,admin,married,secondary,0.0,143179.0,0.0,1.0,telephone,9.0,jul,1599.0,7.0,202.0,3.0,unknown,1.0
27.0,services,divorced,tertiary,0.0,103175.0,1.0,0.0,telephone,26.0,sep,1435.0,11.0,128.0,4.0,unknown,1.0
66.0,admin,married,secondary,1.0,139322.0,0.0,0.0,cellular,28.0,mar,1740.0,3.0,220.0,4.0,success,0.0
69.0,technician,divorced,secondary,0.0,26741.0,1.0,0.0,cellular,4.0,oct,1995.0,16.0,27.0,3.0,success,1.0
27.0,student,single,secondary,0.0,106712.0,0.0,1.0,telephone,17.0,dec,1249.0,11.0,106.0,8.0,failure,1.0
71.0,admin,single,primary,1.0,50266.0,0.0,0.0,cellular,28.0,jan,982.0,2.0,359.0,8.0,unknown,0.0
63.0,services,married,primary,0.0,69980.0,1.0,0.0,telephone,10.0,jun,669.0,2.0,197.0,9.0,success,1.0
64.0,student,divorced,tertiary,0.0,140818.0,1.0,0.0,telephone,6.0,sep,1172.0,2.0,231.0,5.0,failure,1.0
26.0,technician,single,secondary,0.0,33909.0,0.0,0.0,cellular,13.0,jun,815.0,11.0,163.0,9.0,success,0.0
51.0,student,divorced,secondary,0.0,122706.0,1.0,1.0,telephone,23.0,feb,1302.0,11.0,417.0,7.0,unknown,1.0
63.0,retired,single,secondary,0.0,96338.0,1.0,0.0,telephone,6.0,dec,851.0,5.0,481.0,3.0,unknown,1.0
70.0,retired,married,primary,0.0,117513.0,1.0,0.0,cellular,24.0,may,1192.0,3.0,256.0,4.0,failure,1.0
56.0,retired,divorced,primary,0.0,92344.0,0.0,1.0,cellular,3.0,may,1230.0,3.0,307.0,8.0,failure,1.0
21.0,services,single,primary,0.0,149264.0,1.0,0.0,telephone,23.0,jul,113.0,17.0,402.0,8.0,failure,1.0
62.0,technician,divorced,primary,0.0,103409.0,0.0,0.0,cellular,13.0,aug,1988.0,9.0,46.0,4.0,unknown,1.0
71.0,technician,single,primary,0.0,39606.0,1.0,0.0,telephone,6.0,aug,601.0,3.0,486.0,1.0,unknown,1.0
71.0,technician,married,secondary,0.0,86230.0,0.0,1.0,cellular,1.0,oct,1719.0,4.0,435.0,8.0,unknown,1.0
21.0,student,single,primary,1.0,92124.0,0.0,0.0,telephone,4.0,may,1246.0,17.0,170.0,2.0,failure,1.0
21.0,student,divorced,primary,0.0,37944.0,1.0,0.0,telephone,23.0,jun,742.0,6.0,195.0,2.0,failure,1.0
58.0,retired,divorced,primary,1.0,48522.0,0.0,1.0,cellular,11.0,jul,465.0,18.0,343.0,6.0,failure,0.0
28.0,management,divorced,secondary,0.0,142982.0,0.0,1.0,cellular,17.0,jun,1061.0,13.0,240.0,0.0,success,1.0
18.0,admin,married,tertiary,0.0,59629.0,0.0,0.0,cellular,5.0,oct,1637.0,10.0,104.0,7.0,unknown,1.0
62.0,management,divorced,secondary,0.0,6791.0,1.0,1.0,cellular,28.0,jun,712.0,1.0,379.0,6.0,unknown,0.0
38.0,management,single,tertiary,0.0,94517.0,1.0,1.0,cellular,20.0,oct,1828.0,7.0,155.0,0.0,failure,1.0
42.0,services,married,primary,0.0,98215.0,0.0,1.0,cellular,15.0,mar,45.0,4.0,344.0,7.0,success,0.0
26.0,admin,married,tertiary,0.0,136482.0,1.0,1.0,cellular,7.0,jan,412.0,10.0,255.0,5.0,success,0.0
42.0,management,single,secondary,0.0,84750.0,1.0,1.0,telephone,10.0,nov,1388.0,9.0,424.0,9.0,success,1.0
35.0,management,single,tertiary,0.0,95821.0,0.0,1.0,telephone,18.0,jan,69.0,4.0,2.0,7.0,success,1.0
24.0,retired,single,secondary,0.0,23984.0,1.0,1.0,cellular,10.0,jul,1278.0,11.0,447.0,3.0,failure,0.0
63.0,management,single,primary,0.0,-137.0,1.0,1.0,cellular,28.0,aug,222.0,10.0,41.0,8.0,failure,1.0
43.0,management,married,primary,0.0,26913.0,0.0,0.0,telephone,11.0,sep,819.0,7.0,304.0,8.0,unknown,1.0
73.0,student,married,secondary,1.0,23474.0,1.0,0.0,cellular,15.0,oct,1090.0,15.0,407.0,3.0,failure,0.0
66.0,services,married,tertiary,0.0,124573.0,1.0,0.0,telephone,30.0,mar,1242.0,13.0,214.0,8.0,success,1.0
35.0,student,married,primary,0.0,123087.0,0.0,1.0,telephone,21.0,aug,1801.0,16.0,167.0,2.0,unknown,1.0
18.0,retired,divorced,primary,1.0,57230.0,0.0,0.0,telephone,18.0,mar,440.0,18.0,420.0,4.0,unknown,0.0
26.0,retired,single,secondary,0.0,118521.0,0.0,1.0,cellular,15.0,jun,925.0,19.0,412.0,1.0,unknown,1.0
27.0,student,married,primary,0.0,81118.0,1.0,0.0,telephone,18.0,dec,333.0,11.0,473.0,1.0,unknown,1.0
65.0,management,divorced,secondary,0.0,111158.0,0.0,0.0,telephone,23.0,jun,1483.0,8.0,238.0,4.0,unknown,1.0
28.0,admin,married,secondary,0.0,61935.0,0.0,1.0,cellular,23.0,apr,1791.0,11.0,427.0,9.0,success,1.0
49.0,student,married,secondary,0.0,103995.0,0.0,0.0,telephone,6.0,feb,1513.0,14.0,86.0,5.0,failure,0.0
38.0,technician,divorced,primary,0.0,719.0,1.0,1.0,cellular,8.0,mar,1953.0,15.0,310.0,1.0,unknown,1.0
53.0,admin,divorced,primary,0.0,108262.0,1.0,1.0,cellular,27.0,apr,1198.0,1.0,59.0,0.0,failure,1.0
73.0,admin,single,primary,0.0,31454.0,0.0,1.0,telephone,15.0,mar,1224.0,10.0,10.0,7.0,failure,1.0
49.0,admin,married,primary,0.0,145273.0,1.0,0.0,cellular,9.0,dec,160.0,16.0,369.0,3.0,success,1.0
36.0,management,divorced,secondary,0.0,49598.0,0.0,1.0,cellular,6.0,oct,1217.0,19.0,329.0,4.0,success,1.0
25.0,retired,married,primary,0.0,57320.0,1.0,0.0,telephone,1.0,feb,1372.0,4.0,111.0,0.0,unknown,1.0
52.0,services,single,primary,0.0,60992.0,0.0,0.0,telephone,10.0,jun,129.0,4.0,55.0,0.0,unknown,0.0
39.0,retired,married,tertiary,0.0,140433.0,0.0,0.0,telephone,27.0,sep,713.0,11.0,128.0,7.0,success,0.0
21.0,management,married,tertiary,0.0,81968.0,1.0,0.0,cellular,19.0,oct,225.0,15.0,470.0,5.0,unknown,0.0
46.0,retired,married,primary,1.0,7760.0,1.0,0.0,telephone,20.0,jan,1300.0,17.0,60.0,5.0,failure,0.0
48.0,management,single,primary,0.0,45317.0,0.0,1.0,telephone,8.0,mar,1775.0,10.0,156.0,7.0,success,1.0
25.0,admin,divorced,tertiary,0.0,85593.0,0.0,1.0,telephone,11.0,nov,1513.0,8.0,365.0,2.0,unknown,1.0
72.0,technician,married,tertiary,0.0,127482.0,1.0,1.0,telephone,6.0,feb,106.0,8.0,375.0,6.0,success,0.0
29.0,retired,married,primary,1.0,75647.0,0.0,0.0,telephone,23.0,jun,899.0,1.0,151.0,3.0,failure,1.0
22.0,technician,divorced,primary,0.0,66619.0,0.0,0.0,telephone,7.0,jun,541.0,3.0,367.0,1.0,success,1.0
47.0,student,divorced,tertiary,0.0,28592.0,1.0,0.0,telephone,1.0,jul,299.0,16.0,366.0,4.0,failure,0.0
52.0,technician,single,secondary,0.0,148121.0,1.0,0.0,cellular,1.0,mar,419.0,9.0,143.0,8.0,unknown,1.0
54.0,technician,married,secondary,0.0,121993.0,0.0,0.0,cellular,25.0,dec,565.0,17.0,180.0,5.0,success,1.0
21.0,management,single,secondary,0.0,112346.0,1.0,1.0,telephone,7.0,feb,109.0,11.0,27.0,4.0,success,1.0
73.0,services,single,secondary,0.0,74296.0,1.0,0.0,cellular,1.0,jun,436.0,14.0,317.0,7.0,unknown,0.0
60.0,retired,married,tertiary,0.0,75629.0,1.0,0.0,cellular,8.0,jun,719.0,14.0,321.0,6.0,unknown,1.0
38.0,admin,married,primary,0.0,26795.0,0.0,0.0,cellular,28.0,jul,63.0,13.0,228.0,9.0,failure,1.0
33.0,technician,married,primary,0.0,66073.0,0.0,0.0,cellular,13.0,feb,718.0,16.0,94.0,6.0,failure,1.0
70.0,management,divorced,tertiary,0.0,131843.0,0.0,1.0,telephone,21.0,sep,1245.0,14.0,126.0,8.0,success,0.0
35.0,services,divorced,secondary,0.0,31594.0,0.0,0.0,cellular,18.0,jun,1541.0,15.0,477.0,0.0,failure,1.0
74.0,services,married,secondary,0.0,-577.0,0.0,0.0,cellular,9.0,oct,1825.0,13.0,222.0,3.0,failure,1.0
48.0,technician,married,secondary,0.0,72491.0,0.0,0.0,cellular,7.0,jan,834.0,4.0,159.0,0.0,success,1.0
55.0,management,divorced,secondary,0.0,60161.0,1.0,1.0,telephone,12.0,apr,835.0,4.0,469.0,8.0,success,1.0
49.0,retired,divorced,tertiary,0.0,55601.0,1.0,0.0,telephone,24.0,aug,629.0,1.0,201.0,4.0,unknown,1.0
65.0,services,single,tertiary,0.0,43866.0,1.0,0.0,cellular,8.0,jul,641.0,15.0,77.0,5.0,success,1.0
50.0,student,single,secondary,1.0,52604.0,0.0,1.0,cellular,24.0,sep,1758.0,11.0,148.0,0.0,success,1.0
36.0,services,married,tertiary,0.0,102264.0,0.0,0.0,cellular,22.0,aug,827.0,17.0,392.0,7.0,success,1.0
37.0,technician,single,primary,0.0,137506.0,0.0,1.0,cellular,30.0,mar,914.0,8.0,195.0,4.0,failure,1.0
65.0,management,single,tertiary,0.0,38762.0,1.0,0.0,telephone,12.0,jan,232.0,1.0,199.0,4.0,failure,1.0
27.0,management,married,primary,1.0,48751.0,1.0,1.0,cellular,21.0,aug,899.0,14.0,243.0,6.0,unknown,0.0
43.0,management,divorced,secondary,0.0,116348.0,1.0,1.0,telephone,23.0,may,256.0,1.0,117.0,8.0,unknown,1.0
63.0,management,divorced,tertiary,0.0,54267.0,1.0,1.0,telephone,17.0,oct,1503.0,4.0,377.0,8.0,failure,1.0
35.0,student,single,secondary,0.0,83450.0,0.0,1.0,cellular,30.0,aug,635.0,18.0,433.0,1.0,success,0.0
62.0,technician,married,primary,0.0,47587.0,0.0,0.0,telephone,21.0,apr,1939.0,15.0,145.0,7.0,unknown,1.0
62.0,technician,divorced,tertiary,0.0,136820.0,1.0,0.0,cellular,6.0,may,1157.0,8.0,355.0,5.0,success,1.0
32.0,services,single,primary,0.0,69743.0,0.0,0.0,telephone,18.0,dec,328.0,3.0,494.0,5.0,success,1.0
53.0,services,married,secondary,0.0,135430.0,1.0,0.0,telephone,23.0,apr,1796.0,4.0,359.0,5.0,failure,1.0
35.0,retired,divorced,secondary,0.0,73788.0,1.0,0.0,cellular,7.0,jan,110.0,10.0,188.0,3.0,success,0.0
48.0,admin,divorced,tertiary,0.0,89834.0,1.0,0.0,telephone,25.0,aug,1332.0,13.0,39.0,1.0,success,1.0
32.0,services,married,primary,0.0,101157.0,0.0,0.0,telephone,29.0,jan,297.0,3.0,129.0,6.0,unknown,0.0
55.0,technician,divorced,secondary,0.0,14409.0,1.0,1.0,cellular,26.0,jun,892.0,5.0,431.0,3.0,unknown,1.0
46.0,retired,single,tertiary,0.0,111786.0,0.0,1.0,cellular,5.0,sep,194.0,3.0,244.0,9.0,success,1.0
59.0,services,divorced,secondary,0.0,16032.0,1.0,1.0,cellular,9.0,mar,1242.0,4.0,249.0,2.0,unknown,0.0
32.0,retired,divorced,secondary,1.0,33865.0,1.0,0.0,cellular,2.0,apr,729.0,18.0,108.0,9.0,success,0.0
74.0,student,divorced,secondary,0.0,133886.0,0.0,1.0,telephone,5.0,aug,82.0,2.0,441.0,3.0,failure,1.0
18.0,student,divorced,primary,1.0,25384.0,1.0,1.0,telephone,24.0,jan,719.0,5.0,473.0,5.0,unknown,0.0
54.0,technician,married,secondary,0.0,125861.0,1.0,1.0,cellular,29.0,jun,1487.0,7.0,86.0,4.0,unknown,1.0
58.0,management,divorced,tertiary,0.0,69696.0,1.0,0.0,cellular,27.0,jun,1305.0,16.0,474.0,0.0,unknown,1.0
40.0,retired,divorced,secondary,0.0,7034.0,1.0,0.0,telephone,23.0,dec,223.0,15.0,271.0,4.0,unknown,0.0
63.0,management,married,secondary,0.0,3260.0,0.0,1.0,telephone,26.0,aug,650.0,1.0,139.0,6.0,failure,1.0
28.0,admin,divorced,secondary,0.0,72661.0,1.0,0.0,telephone,6.0,apr,50.0,17.0,192.0,2.0,failure,1.0
55.0,services,single,secondary,0.0,118155.0,1.0,1.0,telephone,7.0,jul,150.0,17.0,296.0,0.0,failure,0.0
33.0,technician,married,secondary,0.0,107711.0,0.0,0.0,telephone,7.0,jan,164.0,2.0,371.0,6.0,failure,1.0
72.0,retired,married,primary,1.0,117903.0,0.0,1.0,cellular,19.0,sep,1537.0,14.0,248.0,5.0,success,1.0
47.0,management,single,secondary,0.0,106014.0,1.0,0.0,telephone,1.0,jan,1192.0,4.0,329.0,0.0,failure,1.0
46.0,student,divorced,secondary,0.0,107635.0,0.0,0.0,cellular,14.0,dec,674.0,10.0,101.0,0.0,unknown,1.0
58.0,technician,single,primary,0.0,112661.0,0.0,1.0,cellular,18.0,may,1502.0,17.0,466.0,5.0,failure,0.0
